,GHT-SELEX Train,ChIP-Seq Test
138,0.7829733454786779,0.6772267271283761
139,0.7744642720725008,0.7305951982121378
140,0.7516256786936829,0.683764012876579
141,0.5994103210164801,0.5851962294796744
142,0.7785296625643828,0.7401404198022619
143,0.7494156731113927,0.6794942829601083
144,0.5859282878396308,0.585022288784744
145,0.8979967874520276,0.7594156428812426
146,0.8903384997885098,0.7163823573511363
147,0.8458887274371096,0.7439089477855463
148,0.9420392216881462,0.7590807457711528
149,0.6292994424453884,0.6512972705375641
150,0.7597466971927229,0.6834785186705585
151,0.7703333511349737,0.7317848284352275
152,0.5839796061454784,0.581713307977747
153,0.7597466971927229,0.6834785186705585
154,0.7592062946359249,0.7165113200711803
155,0.7511435335788997,0.7153800973697926
156,0.7572428245474138,0.6798701881738155
157,0.9366373645597696,0.7646436213287746
158,0.6742680449677717,0.6764921079397701
159,0.6977027733615843,0.6925807481120154
160,0.6015347829153614,0.5945458447768012
161,0.736694307669534,0.6827607138580878
162,0.7861387478065595,0.7429242357736583
163,0.6530829553064605,0.6168396411186592
164,0.6600751979619022,0.6401455065291703
165,0.673716915605293,0.6155960186758247
166,0.6499574369069726,0.6548160904782416
167,0.7547025541943122,0.7170203180057939
168,0.6729505813958735,0.6765671110538959
169,0.9291261498697956,0.7310306780831192
170,0.8698938547636703,0.6330837386133517
171,0.6336590073005528,0.6042083848096933
172,0.7393076580016225,0.6647094364580293
173,0.6758853476127682,0.6563659723752554
174,0.9009829137995576,0.6407111805546806
175,0.6956318086511876,0.6801615394933327
176,0.6956318086511876,0.6801615394933327
177,0.5954449119364422,0.5879672256074766
178,0.656070606345639,0.6326125451687592
179,0.6716662166415078,0.6371553153709038
180,0.5507831162183908,0.5643859621926162
181,0.5539003952001457,0.5541676657746346
182,0.6065904280578744,0.5948827925910718
183,0.6041590415747746,0.5760084470326083
184,0.5455939885696771,0.5498837967099476
185,0.5902775008989728,0.6109132434808136
186,0.6415024753240679,0.6200491891060611
187,0.603663068668982,0.5740885224980005
188,0.6591210521097881,0.6307304148607609
189,0.6447039844626119,0.6010886548764467
190,0.6469953852724796,0.6030018948794647
191,0.5944345696877293,0.5699835057706114
192,0.6190169274138109,0.6011550866811947
193,0.6907301801578378,0.6389025133530135
194,0.6345005690366654,0.6036975966072402
195,0.569870262101666,0.5608451889289784
196,0.6210176411645623,0.5796859264184624
197,0.9117703744870559,0.6938746142063519
198,0.5884153709691771,0.6288658277493235
199,0.5884153709691771,0.6288658277493235
200,0.5450708771006454,0.5536982523597195
201,0.6943481994519111,0.6163286670739128
202,0.6932275699406185,0.6157720649299708
203,0.8917377202656971,0.6858422382644944
204,0.5467538073289884,0.5281514031797223
205,0.6525373124093166,0.5951483988462171
206,0.7758033701274507,0.5953227395309539
207,0.6213131195058598,0.6193454433221223
208,0.7758033701274507,0.5953227395309539
209,0.6549428957361323,0.592615572596908
210,0.6150625186561507,0.6139975382833264
211,0.696277596704019,0.5991988903064364
212,0.897295096232322,0.6700396419847691
213,0.563875963546393,0.5508162664639589
214,0.45249593974939245,0.5510843326670445
215,0.5726096581022101,0.5726819457401029
216,0.5403362835442984,0.49176409873923443
217,0.5382721380990021,0.5199338434262513
218,0.5990865172811851,0.5526527299800195
219,0.780859491047986,0.6101411400476452
220,0.681117534040762,0.5669610713167768
221,0.6689572570335403,0.584540570555775
222,0.7065254920427922,0.6453027752046814
223,0.5587099985359447,0.5287841173736784
224,0.5626761432970067,0.5418174807007998
225,0.496310128203298,0.49001586758900484
226,0.7072616745671482,0.5800422224651944
227,0.6045843219020448,0.5565023903427606
228,0.514871664181966,0.505876995637657
229,0.621390235361079,0.5274166838250747
230,0.554188466589318,0.5284396607384163
231,0.5197969226969192,0.5067889042246982
232,0.5089175589880504,0.4899128810778657
233,0.6144784705734587,0.5449661734194688
234,0.5175244086648791,0.48988581883790794
235,0.43620699661010587,0.510538440753638
236,0.5089175589880504,0.4899128810778657
237,0.5783152270512154,0.55245160792402
238,0.5589473227789409,0.5447958945328809
239,0.4936797576039563,0.49572497013079064
240,0.5891893868023929,0.5120939276360281
241,0.5436714484854637,0.4960423109089044
242,0.5156368877611329,0.49451056462012466
243,0.5835566724119887,0.5057491168730202
244,0.5440331319653506,0.5325931982631934
245,0.5452062906783152,0.4976294281644469
246,0.5748080083659826,0.5089233743305664
247,0.5440331319653506,0.5325931982631934
248,0.6350800727295036,0.49002244593523686
249,0.5089108407144028,0.4814571861618355
250,0.5319208890136742,0.5492815500422312
251,0.4956634155001567,0.49573975959296995
252,0.5608834226744746,0.5215790067474269
253,0.6779087589076596,0.5457574754241324
254,0.6281488149198368,0.5814120886159047
255,0.4720271707276351,0.48859013765695536
256,0.4538072199696367,0.44381693716608894
257,0.5138024986954726,0.48169766139149534
258,0.5396971301039428,0.5439283609890595
259,0.5396971301039428,0.5442761340915405
260,0.457634914898782,0.48983807335257823
261,0.457634914898782,0.48983807335257823
262,0.5206344926944787,0.5085879646478737
263,0.5683618116509868,0.5319415965768207
264,0.4546860682589553,0.4710027373736506
265,0.45461184240066493,0.48117162427983573
266,0.5548462523552515,0.4905129810597639
267,0.469873595868788,0.51096709598518
268,0.5497352319260287,0.5064991318445966
269,0.47859849748066535,0.4968491302457953
270,0.4991150003663033,0.47763663714187554
271,0.47859849748066535,0.4968491302457953
272,0.6138503220908436,0.5330945011155355
273,0.478546648529965,0.4804128173640989
274,0.46359681051375035,0.4959105135973279
275,0.46222940447686567,0.5028676234238039
276,0.46359681051375035,0.4959105135973279
277,0.42087594341905,0.4809599219153827
278,0.38129461566695044,0.4496447282752821
279,0.4784837714725997,0.4665482600103021
280,0.4500754133653426,0.4863274765414918
281,0.4497952605496751,0.4864829491783077
282,0.4537240366902562,0.48253666311900323
283,0.3860362956690975,0.44762851293168393
284,0.41457213876023324,0.44860516041916
285,0.4061123967315582,0.44145219135987146
286,0.449715059441251,0.4571693448132436
287,0.4693737369187708,0.47394431335657733
288,0.4177038965714469,0.4201703935711999
289,0.4177038965714469,0.4201703935711999
290,0.4082211268376058,0.486710347639411
291,0.4472787192764902,0.45884771263104707
292,0.4082211268376058,0.486710347639411
293,0.4446218915268043,0.46967154540818357
294,0.480956887533091,0.45853403456310876
295,0.43005739808560794,0.44314283244796887
296,0.586630727766629,0.4364351030433647
297,0.39490058292823327,0.44527532940462794
298,0.6913395803367276,0.5577364758771577
299,0.4294746005573171,0.49200213877263804
300,0.4713779426799267,0.4646792538575707
301,0.48513124657979867,0.4623075613170378
302,0.4713779426799267,0.4646792538575707
303,0.40037567382840267,0.4560231331200152
304,0.49446942777564384,0.5122742267949582
305,0.51183865506869,0.46941535908154347
306,0.3833655761920467,0.43192091970599794
307,0.6621807108758552,0.5074170343236126
308,0.4489841376011527,0.48232764342726975
309,0.4071109879769098,0.42595603741468946
310,0.4487007816833478,0.48070123508472884
311,0.4835631975381594,0.517154368597236
312,0.4487007816833478,0.48070123508472884
313,0.36755565759806796,0.4160862556192465
314,0.357048264884646,0.45518321075105395
315,0.3720720705493218,0.4228927332981831
316,0.43536873606247317,0.4469715575356239
317,0.427654898531754,0.4251414280806705
318,0.41277584402454914,0.41854544741219624
319,0.3460351270173353,0.4134342232589362
320,0.4943490513316199,0.48963579543269636
321,0.4943490513316199,0.48963579543269636
322,0.39844883809034765,0.4263848654722833
323,0.3831950260872641,0.3909395186083777
324,0.45141503085135426,0.4795299630422507
325,0.43400361459753567,0.46158468701759603
326,0.4300041533130346,0.4233839990870515
327,0.4031889577713545,0.4022190919846441
328,0.41308133802993374,0.4462831950231445
329,0.3682432654913661,0.4186291218892517
330,0.3325670448464655,0.41736466787837617
331,0.4061918322580091,0.450232147622886
332,0.467293009110334,0.49259498610240715
333,0.46738699407274,0.4922177971861073
334,0.43693493729208654,0.44475736653618375
335,0.5391898240961273,0.4224066171075291
336,0.8470952576376602,0.5648143116263866
337,0.42920904766083423,0.44747537678927324
338,0.39972973130404654,0.47586966055318936
339,0.365938446374008,0.43563111995256915
340,0.41866056716997463,0.44133955112830814
341,0.3978402147178038,0.45125976040109783
342,0.39306782234777415,0.4137107442429242
343,0.3910365198671321,0.42762503738538105
344,0.412423213522921,0.4298659507539969
345,0.4359747820403762,0.47246307397033926
346,0.3680536554272199,0.43044896467643073
347,0.4359747820403762,0.47246307397033926
348,0.3628461922190921,0.4103930427913296
349,0.43248354462917543,0.4625692223734331
350,0.3785654876014829,0.42421321520839783
351,0.4686402210098078,0.4317367266901587
352,0.4097742140488103,0.4369845305774921
353,0.42682571846283524,0.4169964604222133
354,0.43151807342199067,0.45960583088575013
355,0.3775751299573058,0.4402735986111505
356,0.4205869315607187,0.46499652782950385
357,0.4206787083595439,0.46499652782950385
358,0.3056189515366856,0.3826655871531157
359,0.36384390053992255,0.4079337177547705
360,0.45855641055138474,0.43616607641334043
361,0.3835966765376307,0.404892326394565
362,0.3504249428523265,0.39033940564557773
363,0.3765434074703837,0.43946419835189826
364,0.4259266677899446,0.4774588252425529
365,0.4195637922369993,0.44913330065098744
366,0.42602065275235057,0.4776142978793688
367,0.424286649229695,0.4382034367023552
368,0.4296712121112364,0.4061145041072959
369,0.4296712121112364,0.4061145041072959
370,0.39798944413213055,0.4014134530744138
371,0.4195637922369993,0.44913330065098744
372,0.2978023176752168,0.35148257865878046
373,0.453787593691582,0.4364423746161714
374,0.4285400890624221,0.4463785254981622
375,0.426111872470943,0.478172651814623
376,0.33044748761660736,0.38385942030746484
377,0.3331322765383531,0.4013538146950881
378,0.4337074213394171,0.4444937575166017
379,0.5533083130947709,0.41463044102822244
380,0.42253665067398766,0.4310565582518504
381,0.4143106949381927,0.407091742485308
382,0.34200396435891284,0.4307509753724172
383,0.31320081460200655,0.38969252858553693
384,0.3354576464340583,0.39569681291283004
385,0.40138763535694433,0.45836904615287266
386,0.40138763535694433,0.45836904615287266
387,0.4175288118903798,0.44313593911226923
388,0.3892909204420963,0.4021822617508878
389,0.33533110305880676,0.37896916201507547
390,0.3269913251777985,0.36655136689141343
391,0.3815079520083435,0.4059300804857254
392,0.3136700176618212,0.40016646849232895
393,0.4647058236131216,0.4744850194704555
394,0.35588949992970054,0.4031372918312842
395,0.3194057454045591,0.3991180483696925
396,0.3858861579972438,0.4293402698999373
397,0.35588949992970054,0.4031372918312842
398,0.45388307560206453,0.41718101733100377
399,0.36899456609255427,0.39088923214862153
400,0.35953107624420344,0.38803959706903624
401,0.39595225263552414,0.3753462279927191
402,0.48066579113759256,0.4558632379254817
403,0.3424809872653275,0.40214128946133676
404,0.34623767844718867,0.3724586444404193
405,0.2921852352900226,0.3544489707099649
406,0.4452457478414291,0.47570838654164305
407,0.3350526991649103,0.38853820456942223
408,0.4452457478414291,0.47570838654164305
409,0.38139254439335724,0.39573831354278577
410,0.3609930499240567,0.4104802745776661
411,0.40221254907812376,0.4030866067676977
412,0.34732156769187794,0.3813598699814733
413,0.3314996865111836,0.39981874967704967
414,0.3120149423012211,0.341616370033469
415,0.37538286028057255,0.39995162996599576
416,0.35056129236427225,0.41391857926102116
417,0.4497195159006102,0.4210896346442663
418,0.309675627153759,0.35614615519922976
419,0.41883826789912615,0.4051136166914763
420,0.3299026493742417,0.39426648709289625
421,0.34322560231875177,0.3711822821706877
422,0.3273747129301623,0.38613203895678005
423,0.3651982038280218,0.3950537261952112
424,0.3593822452088374,0.3903164180652564
425,0.3890511524457365,0.431199147469567
426,0.39032020972848236,0.424420697871596
427,0.3534358537176563,0.38698834967404483
428,0.3060531684355687,0.36839575372647604
429,0.3015682946067884,0.3602409499739886
430,0.4517106945005126,0.40844964351687524
431,0.2670803448534253,0.3370315545140962
432,0.3650880709645342,0.3742014565104723
433,0.43844048090737486,0.42651791621438306
434,0.35646670295256955,0.3951091568055224
435,0.3759780198037933,0.3823061557568367
436,0.32877402040197645,0.3706629610510084
437,0.35850649864269646,0.3856991979795662
438,0.40524412981602753,0.3938210870880782
439,0.32956119729083566,0.388087437549619
440,0.32395291825613093,0.37413651649294904
441,0.29882780829872657,0.3851818847586084
442,0.348852186782612,0.40088286578746324
443,0.34927767224733614,0.3651954553111618
444,0.4164856674786966,0.3783431923949062
445,0.44454904777909765,0.40762927963840917
446,0.31067801126418043,0.3636314289068548
447,0.3027669834374459,0.34784702941822565
448,0.3920932066596966,0.4038861369958564
449,0.36169623064720996,0.38915736761918585
450,0.28971421389147667,0.35585091917219686
451,0.3698551441363274,0.39718197249975196
452,0.36329208809687763,0.4039256747587846
453,0.45549801246520955,0.3566628157220184
454,0.42516975750580754,0.3981336171307519
455,0.4458334963244732,0.4077126109599599
456,0.41003234109154646,0.4305388956630789
457,0.427074147762073,0.4605847057885185
458,0.31120426210107505,0.36132417109903914
459,0.3878739964146091,0.4061766211791322
460,0.35373021578925135,0.39127164710404044
461,0.41653828514680186,0.45571542297392525
462,0.2835273934663419,0.34710879897583014
463,0.2853948198405719,0.35356810317923426
464,0.3897136392579367,0.440963942338945
465,0.3897136392579367,0.440963942338945
466,0.3193715879161005,0.33790863427854567
467,0.36916929894816997,0.3677771166160651
468,0.4283769529529984,0.39140277879002716
469,0.33236769183962384,0.3631777431181813
470,0.3249351696664811,0.3860531712884321
471,0.33345319055489675,0.3853953078874993
472,0.41417737364698226,0.381475275942987
473,0.40374974618357334,0.43110489236545535
474,0.3232078651450028,0.379162661789875
475,0.3224145288368063,0.3649031385838382
476,0.38073643036605764,0.37587032527246156
477,0.4044329791916863,0.4082380801101596
478,0.2862986203013915,0.34057147494047657
479,0.3389145524959821,0.3877375318199301
480,0.3112951498573968,0.36538913751205837
481,0.34570989168265537,0.36997666147261016
482,0.4189256886577096,0.4526552383670036
483,0.33799993054669397,0.37722149934117677
484,0.3438211460579916,0.3665323827612885
485,0.4224688489880505,0.419208066731403
486,0.3143361452508774,0.3522562247364629
487,0.37798838175974137,0.38328533214534566
488,0.3294589351249879,0.36612894697393666
489,0.3016191418538219,0.35323049700279996
490,0.3791362609626139,0.39097304518998427
491,0.33648190011969176,0.38140856754418084
492,0.28313225554866817,0.33000348790337747
493,0.34081404632330026,0.36908108710174053
494,0.30090871798445135,0.3257613132599638
495,0.32840601982365347,0.36464552220603835
496,0.36945384738679565,0.4157798809039565
497,0.39319050452951937,0.3846611882775781
498,0.4388238178003876,0.3875002248998768
499,0.31730371019531023,0.36166413097083494
500,0.3324694026159135,0.36648468665603473
501,0.3783755278951897,0.3959298347530221
502,0.36945384738679565,0.4157798809039565
503,0.37366573312047613,0.39692395461543606
504,0.37994085491206175,0.3781469382808643
505,0.33136135999306404,0.36248715818745647
506,0.33136135999306404,0.36248715818745647
507,0.32891922452269357,0.3997435779163831
508,0.4064337054161284,0.3776603895487816
509,0.31857105298689203,0.37061930705324364
510,0.3465605075298179,0.36457799392258483
511,0.33192501814862163,0.36469299305769226
512,0.32540683482200244,0.34487592117039445
513,0.3347604594928645,0.37872950853938514
514,0.32331262358320434,0.39553455451214736
515,0.3213045706126556,0.3659336511844766
516,0.33714074778749714,0.37013981629208614
517,0.40948199261898105,0.37563191734758894
518,0.3298399976686882,0.3528291280267251
519,0.38703231804722504,0.3839449296949366
520,0.3224033814523375,0.37469983669908374
521,0.3812067033762447,0.36626036612332236
522,0.3319629726988286,0.32327502508562456
523,0.3252884428103381,0.36893828508551685
524,0.32892537271505207,0.36118476977509684
525,0.3873228055983338,0.3811508232241585
526,0.3116702926866203,0.3630513080365043
527,0.39115862068598134,0.4158190367976837
528,0.4344065141500033,0.4017970158595583
529,0.37364872271767346,0.3659999521674372
530,0.3385655490364944,0.36732178485979916
531,0.4089207818769109,0.39191697417225957
532,0.34803234397014626,0.3805299363091139
533,0.4009328774568087,0.4246737995939043
534,0.32165420703905334,0.35606273313912895
535,0.33169233832584066,0.3776940314885161
536,0.32977303047422035,0.3728850347872382
537,0.4347298571782443,0.3710484157934278
538,0.37679225465772503,0.4014588647620909
539,0.3727461964711326,0.37799858468991265
540,0.4798093056397357,0.3352367349456302
541,0.32705016129006137,0.36815229784558406
542,0.33514353290688526,0.37539112824867815
543,0.3322575065207337,0.3713268961600635
544,0.31947137710388895,0.35863104588905625
545,0.32705016129006137,0.36815229784558406
546,0.3508924859303566,0.3687536840181222
547,0.33678421968634026,0.3755679243231288
548,0.326276904767496,0.3655157259209846
549,0.3399648347483386,0.3403060475135192
550,0.3205292548723165,0.3052384301700167
551,0.33727887714098614,0.3738074008023191
552,0.38836335757591733,0.4163163870701547
553,0.33727887714098614,0.37396404240632913
554,0.31840724911120954,0.3370041056596822
555,0.3455983587087933,0.3737733828793276
556,0.36384650412186414,0.36718608997201563
557,0.3356254720048801,0.3743916416123825
558,0.3330828764859343,0.35820116686073256
559,0.326276904767496,0.3655157259209846
560,0.3388717291774794,0.3762098426050004
561,0.3287057240745425,0.3649076632119568
562,0.3388717291774794,0.3762098426050004
563,0.42747191803676843,0.36818065407452044
564,0.3269603004097356,0.36334911988260143
565,0.31630768851294944,0.351345797016186
566,0.33474329627194965,0.37213870989392267
567,0.3768800218888493,0.3776446957025725
568,0.3235411505904987,0.35991187686218945
569,0.321523338602681,0.3805827974003529
570,0.32540385966308283,0.3629038648230828
571,0.320027100390977,0.3745523702707475
572,0.31552675645794054,0.3561806936345894
573,0.319205505312109,0.3574435553616879
574,0.308101440388454,0.34507515955515305
575,0.32382274105841286,0.3394144576194109
576,0.320027100390977,0.3745523702707475
577,0.3437508824890452,0.34820791748452823
578,0.41025355945632624,0.39246469973189246
579,0.3146455545614814,0.3512675642325299
580,0.35095088063471425,0.40563365652260164
581,0.32184048058577563,0.3497823306777409
582,0.31898040834652414,0.35594036921765304
583,0.31284924889130056,0.3521325516099465
584,0.3792510286042189,0.34347032172910663
585,0.33628577139341354,0.372314095935812
586,0.3650753239054133,0.4070474913947327
587,0.3678325094891438,0.35886173649003317
588,0.396727365997972,0.3658069283459755
589,0.32600984285793666,0.3665745358456699
590,0.3652101830653621,0.4061714439763903
591,0.3258519623829288,0.3576730997409139
592,0.31288923014935277,0.36632637476364327
593,0.34800440025468526,0.361665662838799
594,0.28706016788499666,0.31191074121302365
595,0.335513107158385,0.3653769631461361
596,0.29662930843890845,0.32263987394903526
597,0.3258519623829288,0.3576730997409139
598,0.3120298222848391,0.33780905582731857
599,0.31565145549773455,0.36952441530767566
600,0.4658930119396696,0.41038225973886966
601,0.3308597241955371,0.3625847737499507
602,0.33412035407920854,0.36525731291295627
603,0.37515228204956097,0.34678152161413317
604,0.3128513020615826,0.34212403542013486
605,0.30965117436850165,0.3495717105523205
606,0.3157154679324712,0.32149448902399436
607,0.31311618641854244,0.34611158798556896
608,0.31440141825311874,0.3063556080554253
609,0.3222871481055155,0.3641291728867193
610,0.32912120178130233,0.3560534087388846
611,0.34337000536685014,0.3921883588869885
612,0.34086141157901173,0.34338352027064967
613,0.3058234646801973,0.33145912999350374
614,0.3687389763300894,0.34869971106879005
615,0.3136657180029317,0.3482767354067784
616,0.3302348807481822,0.354972538296449
617,0.3750513577184459,0.39718763238665833
618,0.32425320339377534,0.346765310956925
619,0.3737312943804829,0.3563530676856713
620,0.32815872356747566,0.3496160656494177
621,0.3239982972543196,0.3509624921597472
622,0.31857165324275327,0.38458597626567836
623,0.3212118660508684,0.34738803610512314
624,0.309177286740106,0.3638347804394009
625,0.3438334146943773,0.3710222806936155
626,0.33446940606854586,0.3509437619439299
627,0.32683208467153485,0.3498345417609633
628,0.4532412624502892,0.39031636517357315
629,0.32605038331367986,0.3534362829130222
630,0.3122044424429289,0.34989715328313775
631,0.32671241322746314,0.36191829892270316
632,0.32579478634527237,0.3554623326474864
633,0.31239512942164915,0.3722906600445736
634,0.33742261718051325,0.3591596102366085
635,0.3198326709636547,0.3452495759865485
636,0.3272740132666084,0.35084778758057505
637,0.3120094881751917,0.34989715328313775
638,0.44292981001583276,0.3781926471048953
639,0.3255879438445126,0.35505457430113774
640,0.3093124672789468,0.3333016655807793
641,0.3504883054825901,0.397177967877073
642,0.34179858080225356,0.36371159867008596
643,0.3712902965853986,0.3367050520295001
644,0.34518346161260344,0.3379036356999893
645,0.3064943409427075,0.33497433662523807
646,0.32440238504969354,0.3455904556306386
647,0.31886939718666574,0.35796954446620777
648,0.3798297182477451,0.37112027851925766
649,0.32440238504969354,0.3455904556306386
650,0.3386191132205649,0.34780740929856485
651,0.37896483140873194,0.360225147339132
652,0.3187823682774875,0.37938933100139033
653,0.31833907239919645,0.3310871364912571
654,0.3172248153298675,0.3435587920261064
655,0.3169666379577245,0.3228760020294641
656,0.32160163911373363,0.36446784000359667
657,0.3170494141213278,0.33518883617830175
658,0.26432992549178835,0.30284131472021647
659,0.32279744282372314,0.3691685182467692
660,0.31758510175522947,0.3589431836108411
661,0.3203053351939137,0.3463350480617866
662,0.31927229850554417,0.37563828958136514
663,0.3209915611735644,0.3466822842714244
664,0.3152007415774203,0.3282789017225075
665,0.328333461967322,0.35305208696599455
666,0.3273271608207825,0.3469329884614754
667,0.3291115470880591,0.3273071292427839
668,0.32629280256363447,0.3511964260164071
669,0.3331186511800122,0.33961472256776226
670,0.32535448670776246,0.35100242563410666
671,0.30511506591634696,0.34877445168406435
672,0.34177713117688235,0.36964028022571604
673,0.31141953204632794,0.33253444191651615
674,0.31868774044154924,0.34150842733623804
675,0.3497956275215839,0.3465401697900383
676,0.26356599071714104,0.28016438498460666
677,0.3860809479469616,0.3220595207482306
678,0.30588801506842556,0.3393913535155709
679,0.2829192184164929,0.358684873294256
680,0.31943643548762213,0.3233399291359748
681,0.32172791563372866,0.3268787975021168
682,0.3187716701765052,0.32251051638007683
683,0.30793948830174755,0.3412555838109632
684,0.33323535450306296,0.3306162470888414
685,0.31082864164417295,0.3209608568965419
686,0.40852435892254546,0.28414264917824283
687,0.3193161707362647,0.3423145269784854
688,0.31345612449075655,0.34365518249270877
689,0.2775921882786517,0.32310954663512426
690,0.31400597985448797,0.3422569493599691
691,0.29008506821912305,0.278437183460327
692,0.405716303942412,0.36170876926567114
693,0.29822981160614553,0.3290711732116615
694,0.3261676173658091,0.3222477184413346
695,0.3334228715471204,0.3406784774911882
696,0.2980844148000227,0.3053701736890515
697,0.26982704582730554,0.2776338611788551
698,0.302080171865058,0.32998427342846914
699,0.31795098127667204,0.31651885497899895
700,0.3044294385960634,0.3437645236683248
701,0.2410567549578274,0.29855687038758894
702,0.32717398842141887,0.3413045795978079
