,Artificial Train,ChIP-Seq Test
115,0.8306531426467307,0.8498211952607795
116,0.8400502916937095,0.8137901293298284
117,0.8306531426467307,0.8486250681975938
118,0.8278645782554114,0.8125797345812249
119,0.8306531426467307,0.8498211952607795
120,0.8454297455179495,0.8516647641049162
121,0.8590808576041628,0.860050467566711
122,0.8450713693983469,0.8526183945703161
123,0.8270025797926852,0.8197377830287835
124,0.8431001264848081,0.8522852420040236
125,0.8144676640021232,0.787370458355803
126,0.8405822189250992,0.8609561020675774
127,0.8520404836339504,0.8415859513208164
128,0.8446366629281125,0.851481809387199
129,0.8436543849859239,0.8344069601684112
130,0.842736024553326,0.8486644870420582
131,0.8518732436892776,0.8762223206271105
132,0.8465095054522994,0.86336063846785
133,0.8121260600424424,0.8059205331482228
134,0.8443861366984523,0.8564531324943223
135,0.8433234465099687,0.8502965366493282
136,0.8533070651728831,0.890542977847717
137,0.8521889038177487,0.8527272729709159
138,0.8529472562651153,0.8907500559771675
139,0.8442680355077101,0.8317854736597876
140,0.8253469273016062,0.8006382046052445
141,0.838322521187482,0.8038936652844944
142,0.838322521187482,0.8038936652844944
143,0.8494255156588629,0.8217851111634349
144,0.844615952168635,0.8245663981378526
145,0.8494255156588629,0.8217851111634349
146,0.8457792334006818,0.8321728347274036
147,0.8439512081850241,0.8429738335568979
148,0.8592652071520948,0.859591541492609
149,0.8354301068227681,0.8164865326731459
150,0.8418003382079506,0.8117902023672865
151,0.8418003382079506,0.8117902023672865
152,0.8404561005438618,0.8015110683317488
153,0.8324332066152481,0.8119589483175201
154,0.8423533915840796,0.8464950849280541
155,0.8423533915840796,0.8464950849280541
156,0.8438561707510758,0.8531832591052096
157,0.8251159543253895,0.7826389274132507
158,0.8472001814631,0.8396138395755472
159,0.8171902320991841,0.7852393150272965
160,0.8472001814631,0.8396138395755472
161,0.8121091116418765,0.745589630027633
162,0.8446228989088093,0.8041406441085165
163,0.8647718273362566,0.8734746656180089
164,0.7909696521603465,0.7602759320605095
165,0.7909696521603465,0.7602759320605095
166,0.8040030605623202,0.7111075349961955
167,0.8040030605623202,0.7111075349961955
168,0.8459414908880848,0.8175860583076104
169,0.8535804152132654,0.8743043024848687
170,0.8487220136255303,0.8157924899355788
171,0.8531495876870462,0.8681400163696408
172,0.8241572887842855,0.7767482719628076
173,0.8464439451378037,0.8474349866154689
174,0.8465296785934111,0.8583260845605862
175,0.8495899565630074,0.8717522831652422
176,0.8526922951772269,0.8755057476522803
177,0.8478747191116041,0.8727661525278977
178,0.8424210838293767,0.8457610003878825
179,0.8524453270873101,0.8459305042976586
180,0.8539652846761047,0.8629917819312146
181,0.8443090873494192,0.850362648477835
182,0.8494177755852631,0.8453382435054573
183,0.8439220517870673,0.8428358993742757
184,0.8484734579741623,0.8597589248880962
185,0.8460345724827553,0.8546641817629086
186,0.8541798714988477,0.8504879706450943
187,0.8428281058756436,0.7981067701135314
188,0.8396869975314001,0.829558145035528
189,0.8398246574603411,0.8195937504053146
190,0.8402874178950596,0.8116598948622851
191,0.8437119333192068,0.8212159082809434
192,0.8395332107529505,0.8266543968638163
193,0.8427022873668087,0.8210604356441275
194,0.84308239886266,0.8197070417256447
195,0.8432095846251265,0.8087167017987609
196,0.8274346095191017,0.7911517372093892
197,0.8442514335714438,0.8146401890291156
198,0.8434601666253277,0.8146401890291156
199,0.8433024969376905,0.8297779301299633
200,0.8419768086873191,0.8353380751655068
201,0.8284478420851503,0.6928515645609659
202,0.8396538165156494,0.8199308691208822
203,0.8432554159584061,0.8297779301299633
204,0.8442319851874535,0.8295904197742399
205,0.838155501912072,0.789103784653888
206,0.8435982222325205,0.8178975322871483
207,0.8434639109375371,0.8294013386908394
208,0.8434847442708704,0.8210594981064214
209,0.8376444570555637,0.8373114755341787
210,0.8435428223916955,0.8178975322871483
211,0.8435694550146721,0.8178975322871483
212,0.8425017292211473,0.844483327987553
213,0.8447218342718794,0.8515604883284595
214,0.8298567339435546,0.8135091331364913
215,0.8440253764186295,0.828402386607509
216,0.8298567339435546,0.8135091331364913
217,0.8298567339435546,0.8135091331364913
218,0.8298567339435546,0.8135091331364913
219,0.8298567339435546,0.8135091331364913
220,0.8307823080587786,0.8312913510914604
221,0.8457779058792321,0.8515830710835174
222,0.8458109614327451,0.8515103076700786
223,0.8298567339435546,0.8135091331364913
224,0.8298567339435546,0.8135091331364913
225,0.8298567339435546,0.8135091331364913
226,0.8298567339435546,0.8135091331364913
227,0.8298567339435546,0.8135091331364913
228,0.8508329293567701,0.8296077342284986
229,0.8445830282166903,0.8169470872552596
230,0.8298567339435546,0.8135091331364913
231,0.8298567339435546,0.8135091331364913
232,0.839910572471748,0.8409909529598985
233,0.8298567339435546,0.8135091331364913
234,0.833634117201994,0.824578222118346
235,0.8373562256409413,0.8300232312392326
236,0.8089213471596514,0.768817502109877
237,0.8086117729994428,0.7687337219490191
238,0.8451720775953896,0.8324965871426346
239,0.8416635771737356,0.8314911881931257
240,0.8257108211225068,0.7683184805509383
241,0.8422757975477609,0.836075188288735
242,0.8428076259392278,0.8371702391825975
243,0.8502355744957321,0.7982400752817004
244,0.7837356251694088,0.7255810024045275
245,0.7110096720591609,0.659917144881599
246,0.7960106611419837,0.6762937317225934
247,0.8118793046642384,0.7239921923004227
248,0.8051191566220054,0.7265507440984683
249,0.8006604790312096,0.6813135224001128
250,0.8006604790312096,0.6813135224001128
251,0.8006604790312096,0.6813135224001128
252,0.8006604790312096,0.6813135224001128
253,0.832441586092524,0.7281003350512207
254,0.8006604790312096,0.6813135224001128
255,0.8006604790312096,0.6813135224001128
256,0.8394162120742251,0.8330529525060655
257,0.8006604790312096,0.6813135224001128
258,0.8006604790312096,0.6813135224001128
259,0.8604958500585159,0.8127701259032571
260,0.790923305677833,0.7102823539813525
261,0.8292072097604349,0.7978813939803894
262,0.784939492805067,0.5969162992497443
263,0.7460111647496627,0.5669704078193931
264,0.76591107878087,0.6499987165393205
265,0.8441852376186727,0.7699809668704698
266,0.8385004222076532,0.74142932681956
267,0.8114840709745677,0.5981097340809146
268,0.8418402314968608,0.7466343244501885
269,0.8487302422063304,0.7420306219144077
270,0.8494423130879634,0.7430298761969419
271,0.834779745219318,0.7405732958710847
272,0.8371711481983826,0.7432725104332556
273,0.8511820970939349,0.7211491009876528
274,0.8164049733442789,0.7013087684937579
275,0.7549756389107207,0.6158610393778039
276,0.8430853893397222,0.7184871477697682
277,0.8352202313382427,0.7190933366991609
278,0.7763667061406613,0.5829186384530247
279,0.782023685558702,0.5439372505616773
280,0.8328152265671881,0.6894373416763236
281,0.8330681139975299,0.6892818690395077
282,0.8398125809583977,0.642948634748539
283,0.8059983684125046,0.5793148661034732
284,0.7870121528998354,0.5482107203519708
285,0.764311759184252,0.5244097424402875
286,0.7392498315610737,0.5884450153386613
287,0.7092677545095017,0.5078874161912819
288,0.7818786996274981,0.4957545340672095
289,0.7306793422804284,0.48890053343468065
290,0.8554696333229961,0.6611258369460971
291,0.7973274969228009,0.7136087542549221
292,0.7102294492375877,0.5920104377217184
293,0.7969149893237327,0.6409222537159076
294,0.8351056961318775,0.6257027090876549
295,0.5919096456068901,0.44113034862214656
296,0.5267052068907109,0.38719961571002837
297,0.8307693364576276,0.6413422493600062
298,0.6979316974553326,0.428045891624832
299,0.6168210407815783,0.5043973908197945
300,0.6722781642123213,0.41873235971446393
301,0.6017850515002179,0.5002656819353488
302,0.3111196011252481,0.34829919535239784
303,0.8203405648830571,0.651856319802252
304,0.8421956187087175,0.6079318169880822
305,0.828964273649703,0.5718516685380379
306,0.8201332322403821,0.5623779038285801
307,0.8273729355481181,0.5862477709817319
308,0.8261449347910466,0.558978659158306
309,0.8253602005155019,0.5818732575780357
310,0.5710668182886945,0.4836683235938738
311,0.8210127746972006,0.5714988147373522
312,0.8187316175732547,0.5886301388645765
313,0.8187928356301054,0.5653420635403967
314,0.8326160703866717,0.5681195819733261
315,0.8333001644842218,0.5722417910701485
316,0.8306149165021779,0.5533710212884103
317,0.8313967133393002,0.5440102235604978
318,0.8309528754402015,0.5600194929930686
319,0.8306238139490092,0.5618896726119438
320,0.8505487063210474,0.6093600964829126
321,0.5622537344964371,0.41265021415356185
322,0.5607645206882115,0.4737595063007769
323,0.23839097335016524,0.3104299127076264
324,0.27857277031799266,0.30875525302483375
325,0.4582561121700934,0.42724008698951643
326,0.5948884963464016,0.3578129169101574
327,0.23083035725264914,0.3430239139285456
328,0.5374384548277166,0.3490971563399171
329,0.250120380268064,0.309460329099056
330,0.48544911291500187,0.3565508232929155
331,0.4501679362011648,0.3443034316786925
332,0.48932666412982573,0.335471147781125
333,0.6188001599347569,0.44359991103179447
334,0.4623258566842903,0.2567086941130714
335,0.22308882140329964,0.30453725486677835
336,0.8141306051069165,0.5149553164658098
337,0.8154722276296372,0.52731423421382
338,0.5644278448832246,0.30418218811379716
339,0.53918678374397,0.40563423529085707
340,0.5518454698353062,0.4471215155102799
341,0.5250695060491383,0.3178086506887515
342,0.5418513774583097,0.31154544620029284
343,0.6561658231982053,0.3117671465601558
344,0.2438105079955776,0.33232379514190624
345,0.5051773148506958,0.3888961396623174
346,0.23533496797079434,0.30450767707001647
347,0.21290940464867378,0.26666447471489996
348,0.5458060793234916,0.3637125242930329
349,0.60315198911169,0.3344760511604829
350,0.8093457866435724,0.5088241001860891
351,0.8059652269899065,0.5099209342893927
352,0.16787201227320905,0.2321004586860821
353,0.20368479359254066,0.3266393528517909
354,0.5472687652410632,0.29023883882664736
355,0.5862336349691718,0.30067548360618856
356,0.4677839215126341,0.3062672877684661
357,0.23693268385122057,0.2870746277390589
358,0.17793457269675297,0.28963389107544285
359,0.47419122466255176,0.27205149988573235
360,0.7252382205337828,0.3064173086406927
361,0.31506903892031474,0.2917395442739896
362,0.5190259028372709,0.30138511646854205
363,0.5976922772379586,0.2878289105126983
364,0.17938349721781607,0.24248588810941554
365,0.218781194129672,0.277872480514979
366,0.16902659867165157,0.27427946184466667
367,0.30368139046815595,0.2932836640401413
368,0.22757037092817645,0.30256418099312643
369,0.23905964931351117,0.28073887871555003
370,0.25209410789143133,0.18543422212891159
371,0.5651103180727401,0.29068799603138684
372,0.15447797000545957,0.2650692692556545
373,0.23188759911891296,0.2676865372562782
374,0.5527673134182706,0.3016625219601011
375,0.22888857355145772,0.26398252118625537
376,0.7995228068540219,0.43811689020119593
377,0.13744509558283266,0.29731239015168004
378,0.24858459075975292,0.18933400925371102
379,0.5485108766121664,0.3550126504429382
380,0.442090457862587,0.2732797558618062
381,0.21501753755316674,0.2771339759763974
382,0.168607463280136,0.22676854710432237
383,0.48434242540023625,0.2624025931676871
384,0.4718407109674881,0.27133983264117384
385,0.19929744941307959,0.25141885468435005
386,0.24301984329470125,0.18238907614847566
387,0.2408697467655508,0.18238907614847566
388,0.21734500691887926,0.29232731192493927
389,0.4386170281246929,0.3109739161629723
390,0.2002666328278313,0.2501703948241779
391,0.5534919276068853,0.2805948512054105
392,0.17860537675967472,0.2930319584646963
393,0.19989258992623635,0.2767801986629892
394,0.14213720971650107,0.30784877267038613
395,0.5318454405570499,0.24097570855178796
396,0.5445403364270035,0.2522511043581531
397,0.22263437422296375,0.18489564492399788
398,0.5243912320262911,0.2723492491990096
399,0.577461931689409,0.28809362667656047
400,0.5195481165058861,0.3403307409032681
401,0.20085888674850957,0.27722965936658683
402,0.170474832762493,0.27748339548703516
403,0.22128435540103109,0.2585293981578777
404,0.24695132853571078,0.17384098131073542
405,0.5979848772085613,0.25067104287846576
406,0.19079759781651306,0.26747669269349816
407,0.1836791272375272,0.2609893531440183
408,0.37392752569207227,0.2556159391965116
409,0.15136079453652104,0.28558549686283974
410,0.5293924287954003,0.2816593405906402
411,0.549255653418306,0.25566806570425277
412,0.18223322346476234,0.28512170531937
413,0.17403856753908756,0.3240712134990882
414,0.541672308215695,0.2565167705503313
415,0.15009712014123203,0.19074244275121666
416,0.4572576819326761,0.2486976535683627
417,0.2077531654137131,0.2515558181379232
418,0.19227946978930777,0.2096850949240024
419,0.16574943017055502,0.14154613177502656
420,0.4497633645260572,0.27303702637931354
421,0.20530975307895505,0.24484400177643992
422,0.18496954563566148,0.26318326595054536
423,0.3147718586117531,0.2588418565517346
424,0.20324791641781384,0.13026322984435554
425,0.6085196364629755,0.23650907342886002
426,0.19928023318296076,0.1357628952320643
427,0.1850406052137105,0.10289204234365155
428,0.5632974294894386,0.269165548564136
429,0.5358988138321079,0.26234415115583726
430,0.555237400694873,0.23877978401727784
431,0.16196221042522838,0.29803172659050414
432,0.37028870689480015,0.2388892606456204
433,0.4963051994547613,0.21625809734809703
434,0.1945073612348216,0.2645233345053797
435,0.2030049951055729,0.27413955726853534
436,0.17293124870091778,0.1492053738067785
437,0.5107085648793056,0.23748136589303367
438,0.17238814148719597,0.2663516685727107
439,0.2230292584496758,0.24055666913348628
440,0.1573996315489262,0.2465128696164195
441,0.26976832598350303,0.2542392506881895
442,0.20535423523933619,0.2634053859358321
443,0.22509922354104314,0.24687277533753235
444,0.17576665150511797,0.25100687903685304
445,0.16142858838372334,0.20330076392066115
446,0.21069031003718444,0.2380882733415564
447,0.2838289672075294,0.25875455974490635
448,0.25735441763514366,0.23082350494235723
449,0.19957165960672976,0.25109802257133296
450,0.1849396116574836,0.24522164974303276
451,0.3947363900265515,0.2375836615388195
452,0.20997360703381332,0.25440560284980707
453,0.2630865841596492,0.23670601808584427
454,0.15366522002248248,0.2686050609970304
455,0.2397670626902539,0.22921846336696095
456,0.20994910327229258,0.24962734484506294
457,0.1688170535301494,0.1659656308561978
458,0.18218071358816576,0.27822625536041073
459,0.23460160743695901,0.2680003217221308
460,0.15339512546464157,0.1855372572344203
461,0.17289091472277618,0.22734856702124617
462,0.16856697284122446,0.26064436604258034
463,0.5508826128645826,0.2401173425190709
464,0.56758825322466,0.23827717432857584
465,0.5653949417789796,0.24866105609746236
466,0.5243566208840079,0.23017563618120393
467,0.20752820838611843,0.12264394764731185
468,0.5700812109186012,0.20415083368427786
469,0.5329044262974552,0.2427661437583928
470,0.18147502084150946,0.26908444170178936
471,0.1716326540904153,0.2522958650300833
472,0.5533715459187425,0.23616522881421495
473,0.49536208808662824,0.2298139632650519
474,0.5370095923893895,0.21574636342790288
475,0.2004181155565857,0.12068569884342349
476,0.5250921784618684,0.22773479297085486
477,0.4517942153814792,0.23708557635265182
478,0.2654150344783247,0.2040376766354301
479,0.5359272277804993,0.23111074360189165
480,0.16765513274836205,0.26645789724014124
481,0.1254207633577008,0.17533384747965336
482,0.16119062068801668,0.26237893458790185
483,0.5482553353719525,0.22358845773015174
484,0.4058876722009748,0.2482209203608044
485,0.17282599106173888,0.06741686755830076
486,0.10590679369077184,0.11100072704192653
487,0.5281396359608246,0.22812009249028758
488,0.20413316337676934,0.22988439777693603
489,0.5466637674215004,0.2242233799088767
490,0.5473346486572556,0.23014015644094699
491,0.5124684876816944,0.2284382521270824
492,0.15619849015978807,0.24679009237378982
493,0.1893588872212962,0.2182487881440343
494,0.17493657313805167,0.19765523246900288
495,0.2475924473972463,0.2095489990576404
496,0.513017996421359,0.2194928964692905
497,0.15708150864876633,0.1888153324164321
498,0.5120730238742952,0.20360024953542627
499,0.11874727854883593,0.17520659173751024
500,0.14034626967308042,0.19726833942879346
501,0.5662075728400763,0.21730421387774057
502,0.22694721532641537,0.22025874524132838
503,0.19346506410924044,0.24715352271789381
504,0.12728283057741244,0.22704522685455708
505,0.09458420348316775,0.20705440736832811
506,0.5532107060864238,0.22090270946218685
507,0.5038934564822588,0.2108984644503614
508,0.11180809647374394,0.19792588333302352
509,0.5224669537024487,0.21974425217217103
510,0.49093165636034847,0.21828607243500883
511,0.5582296100027192,0.2339440770349754
512,0.14292467610889428,0.2054294313235021
513,0.14517913751053466,0.21949763411062653
514,0.5830964655519862,0.22350213435990554
515,0.5796717968731495,0.21794149154644457
516,0.4590484334602425,0.20121486695868201
517,0.17133374263726261,0.17815689485384728
518,0.12987369375837254,0.18638251503142467
519,0.16509239099679035,0.20121048934788227
520,0.14898944381060414,0.17186231344260194
521,0.14604235553632472,0.1940242944442278
522,0.08698368442540365,0.08538810785194528
523,0.17799013395066318,0.23605747805189248
524,0.5067905944771708,0.19855204488102896
525,0.11241621879302466,0.12716339753240258
526,0.11433286002373061,0.1866692665177496
527,0.4129573130914324,0.2087340808691905
528,0.5034659375920055,0.1983476210643324
529,0.31585567150313115,0.21782863393976173
530,0.5265619116749843,0.20000001394437397
531,0.14679816554426814,0.21268159564306177
532,0.11387948059113741,0.18526188674537972
533,0.5044851284435371,0.20333910237578784
534,0.17415083593376468,0.21892516689176655
535,0.5005614472257128,0.19578971458505628
536,0.2424488721908836,0.2216816674956112
537,0.274433475474584,0.1875616876698511
538,0.157625302892095,0.18881503546146344
539,0.09457596183240298,0.10944022486989327
540,0.48549890164384496,0.20376266439867458
541,0.46153180579777525,0.21327113903719014
542,0.1528448691545187,0.2137679769358489
543,0.10387014065951798,0.1810013350294214
544,0.1622311443592416,0.16672559398518894
545,0.12496011741929391,0.15748924211070403
546,0.45816263957773345,0.1859087484719865
547,0.43074929335793727,0.22505327895431484
548,0.07733630430664333,0.14295084448410514
549,0.13381681622857605,0.1601896645337477
550,0.29404118497072607,0.15398966342436116
551,0.104592170999747,0.04621885782828604
552,0.26672173067587984,0.13689380247187805
553,0.09487631255656302,0.13469302147340828
554,0.12330716318117152,0.18280237439227615
555,0.20994911340790126,0.1312284378301909
556,0.08717969285609846,0.15629720783791518
557,0.06886950181494565,0.053389342553573776
558,0.20458862937594505,0.16036864455861605
559,0.07789549348165971,0.11561256478445638
560,0.06831219170323709,0.10761734677913101
561,0.09516874102490658,0.05946960423133921
562,0.084559773075936,0.09331364981372206
563,0.10187085694968534,0.14985214093580745
564,0.8420129086032755,0.6509923113958911
565,0.849303165649758,0.6509088700798461
566,0.8455490896558537,0.6401542664738911
567,0.8644537359758004,0.6427692352083214
568,0.853260512322743,0.6461968338385087
569,0.8836195827353489,0.64422494569302
570,0.7508482275232561,0.6345026593999261
571,0.7507763884427964,0.6340022442674448
572,0.6924368836832656,0.630601289482835
573,0.8342635477512111,0.6438813079721248
574,0.8192519359091082,0.6340130129009869
575,0.8016368372630864,0.6408775875823872
576,0.728429558105098,0.5789174972750093
577,0.6952013609095647,0.6424658081301817
578,0.6948513646032233,0.6424915758811821
579,0.7089389099903286,0.638878895821877
580,0.3035496367311329,0.6170091860119222
581,0.30037654574306666,0.6259791719167065
582,0.7845539886716577,0.654048968645199
583,0.22398901051184553,0.5888072694716885
584,0.5318603499734921,0.6273771636527368
585,0.8428838120744176,0.6292889926072658
586,0.7420611177370591,0.6173725658299474
587,0.5585073224162305,0.638827404477247
588,0.9035026749926415,0.6201547650074496
589,0.9027562552848,0.6014104557810731
590,0.8944223456097846,0.6092406466059656
591,0.7382638429107041,0.594449271981227
592,0.9000268445324398,0.5926345468900376
593,0.4065522304213559,0.6675841777905487
594,0.4647526136267383,0.5860968722767772
595,0.3035354876096211,0.6154043517924491
596,0.8907897495345249,0.5902685519458042
597,0.9000616281508096,0.5899202587398755
598,0.7789663594846001,0.5815749012200675
599,0.47660016269389055,0.5264017838250709
600,0.5492642605145466,0.5529892110980574
601,0.5022457569693775,0.5917798030812225
602,0.5305502023557747,0.5382263826416569
603,0.5455181132728308,0.5538505876410237
604,0.5639762235112242,0.5284770704597791
605,0.6377282882221523,0.5388636805477345
606,0.6273328835005887,0.5779927542307801
607,0.45124232291385347,0.5560140933266641
608,0.3888272930270578,0.5310130649731452
609,0.511588852665425,0.5579090611923591
610,0.520419454639564,0.6058199061066578
611,0.520419454639564,0.6058199061066578
612,0.6962762878129347,0.5424974924887818
613,0.6398539347736243,0.5348904551297565
614,0.2610982447979445,0.5986283518456477
615,0.4753747213171266,0.5404290604764899
616,0.468917925699475,0.5451085113640002
617,0.6080150548973434,0.5378091916770052
618,0.6790479618175655,0.5237174968651712
619,0.5281269070130931,0.49109282788532094
620,0.4593016321121374,0.5325859524113139
621,0.5052847663721969,0.4998465130927145
622,0.35820404939377753,0.6799404090955696
623,0.5648831477565481,0.5294749410535058
624,0.50740424268109,0.5666355831959555
625,0.5935814240916362,0.5651811196909369
626,0.6629750471731889,0.5296846850478619
627,0.5914818099988067,0.5434000892794522
628,0.4092192934941391,0.48568530127970727
629,0.12572639440930672,0.34085321345957775
630,0.21529879766484156,0.6204181261889913
631,0.6588311994545355,0.5011533237222403
632,0.65904121547398,0.5210377828509526
633,0.4934718718142156,0.5017846355519859
634,0.5503337173414518,0.4635614589287611
635,0.5422380724463484,0.5045150582894102
636,0.39186488850437884,0.5324196715159106
637,0.39186488850437884,0.5324196715159106
638,0.31169665687113374,0.5758798952985144
639,0.13244230923010086,0.4538690669146245
640,0.7094721089709788,0.48909369393351104
641,0.6601074845484719,0.5015176141463111
642,0.6628437012321299,0.48236805857079634
643,0.6322600634183743,0.4796311405857592
644,0.2811181514590353,0.5455242962059963
645,0.6391135575054399,0.49623501599827063
646,0.6513885809399047,0.4842101369297932
647,0.6394788321626248,0.4890565346193086
648,0.638850243469023,0.49003998506321034
649,0.6624867139537027,0.480882260888664
650,0.31076344024643693,0.49070191935145496
651,0.6699192846552684,0.4782494991971619
652,0.3748771051385386,0.5014514648256321
653,0.6859016152307047,0.4731661573166954
654,0.6643494605045014,0.4817827652987609
655,0.6349180827194777,0.47156606640867077
656,0.6349180827194777,0.47156606640867077
657,0.6572602464530701,0.4776273777344234
658,0.6686247479919502,0.4665289815911815
659,0.634858476139977,0.45482857953574446
660,0.6778355714087161,0.47294246420053043
661,0.11190215454128163,0.35371118284738956
662,0.46233606843644165,0.4740531936194855
663,0.6730342132926486,0.4568816658605401
664,0.6730342132926486,0.4568816658605401
665,0.6425131969908348,0.45540872053278775
666,0.6425131969908348,0.45540872053278775
667,0.19781143376748594,0.43249288190361446
668,0.6569457880628337,0.453507892374149
669,0.3539459175503298,0.5138435634158376
670,0.4421556501013667,0.4802929233429064
671,0.6564631531985848,0.4595851312943099
672,0.26094665693597147,0.45484219204922083
673,0.7046203126609459,0.45329556438541785
674,0.667313037230261,0.45367133762111156
675,0.6621566699269328,0.4472876035490414
676,0.6384420039278712,0.45102935384528375
677,0.30742756082012707,0.42162411262654653
678,0.6384420039278712,0.45102935384528375
679,0.3318107467334442,0.37039202343519806
680,0.6527088583436006,0.46017206230043106
681,0.27233646758999025,0.45543056811087046
682,0.6447731031563877,0.4547125134400473
683,0.6651755754801068,0.44706572808581774
684,0.6417266302539096,0.45641975763772413
685,0.6214941634977627,0.4458933940603183
686,0.6320787072270153,0.44465340250543756
687,0.6320787072270153,0.44465340250543756
688,0.30482338872050346,0.491024669753612
689,0.4102203946614065,0.43539086858276366
690,0.444114807216,0.447075451947194
691,0.43853025298214376,0.43097900628659974
692,0.17900824504490753,0.43166936414044593
693,0.4358688078169289,0.4501816601766652
694,0.6448186129009872,0.4235368071509924
695,0.6545858896283667,0.4350954118947008
696,0.6823434749584467,0.42632017800775746
697,0.6363431594432383,0.4200077827482799
698,0.4117966590316029,0.4383661971244366
699,0.5962173782352926,0.43920351030127014
700,0.6097550497408151,0.41536991214570335
701,0.5671694663532282,0.42941900200679317
702,0.6937698663927631,0.4237681817608881
